month_full,product_pack,active_ingredients,dosage,value,quantity,shortage,base_no_shortage_estimate,price_per_piece,xaxis_months
2020-12-01,Naproxen 500mg gastro-resistant tablets,Naproxen,Gastro-resistant tablet,495351.72,1843140,,171638.7577086,0.268754256323448,Dec 20
2021-01-01,Naproxen 500mg gastro-resistant tablets,Naproxen,Gastro-resistant tablet,468949.93,1745200,,162518.289415372,0.268708417373367,Jan 21
2021-02-01,Naproxen 500mg gastro-resistant tablets,Naproxen,Gastro-resistant tablet,441039.23,1641596,,152870.372353379,0.268664902935923,Feb 21
2014-01-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,328090.28,3939328,,328090.28,0.0832858497693008,Jan 14
2014-02-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,298141.13,3587064,,298141.13,0.0831156427652253,Feb 14
2014-03-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,323245.96,3895724,,323245.96,0.0829745536388102,Mar 14
2014-04-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,326933.24,3948811,,326933.24,0.0827928305507658,Apr 14
2014-05-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,343326.8,4153747,,343326.8,0.0826547211469548,May 14
2014-06-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,328633.67,3975996,,328633.67,0.082654426714715,Jun 14
2014-07-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,356060.33,4300362,,356060.33,0.0827977574911135,Jul 14
2014-08-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,334230.05,4036915,,334230.05,0.0827934326088114,Aug 14
2014-09-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,347815.95,4201317,,347815.95,0.0827873616773026,Sep 14
2014-10-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,384871.07,4369900,,384871.07,0.0880731984713609,Oct 14
2014-11-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,353215.73,4010178,,353215.73,0.0880798134147661,Nov 14
2014-12-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,402506.66,4569841,,402506.66,0.0880789200324475,Dec 14
2015-01-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,365216.58,4254798,,365216.58,0.0858364086849716,Jan 15
2015-02-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,340943.04,3972139,,340943.04,0.0858336125699529,Feb 15
2015-03-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,378237.6,4406670,,378237.6,0.0858329759205931,Mar 15
2015-04-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,379016.15,4375091,,379016.15,0.0866304609435552,Apr 15
2015-05-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,371692.49,4290380,,371692.49,0.0866339321924865,May 15
2015-06-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,391869.83,4523070,,391869.83,0.0866380201942486,Jun 15
2015-07-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,421329.35,4763524,,421329.35,0.0884490872723639,Jul 15
2015-08-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,381382.74,4311233,,381382.74,0.0884625674372042,Aug 15
2015-09-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,406223.88,4591609,,406223.88,0.0884709216311755,Sep 15
2015-10-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,417783.22,4706168,,417783.22,0.0887735456957763,Oct 15
2015-11-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,396765.7,4469217,,396765.7,0.0887774525157315,Nov 15
2015-12-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,447433.7,5039747,,447433.7,0.0887809844422746,Dec 15
2016-01-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,362755.74,4474146,,362755.74,0.0810782079976827,Jan 16
2016-02-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,361900.17,4464643,,361900.17,0.0810591507540469,Feb 16
2016-03-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,380288.06,4691892,,380288.06,0.0810521768190743,Mar 16
2016-04-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,344495.44,4851449,,344495.44,0.0710087728429177,Apr 16
2016-05-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,331756.87,4672987,,331756.87,0.0709946058056656,May 16
2016-06-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,311562.98,4864382,,311562.98,0.0640498587487578,Jun 16
2016-07-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,294553.26,4849263,,294553.26,0.0607418611859163,Jul 16
2016-08-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,296008.22,4874443,,296008.22,0.0607265732720641,Aug 16
2016-09-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,298291.22,4913486,,298291.22,0.0607086740452705,Sep 16
2016-10-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,284831.57,4810914,,284831.57,0.0592052923831106,Oct 16
2016-11-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,292336.04,4938346,,292336.04,0.0591971562948404,Nov 16
2016-12-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,305282.19,5157675,,305282.19,0.0591898849772427,Dec 16
2017-01-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,290416.51,4772853,,290416.51,0.0608475706249491,Jan 17
2017-02-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,273183.95,4488898,,273183.95,0.060857687120536,Feb 17
2017-03-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,314522.97,5168134,,314522.97,0.0608581298395127,Mar 17
2017-04-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,288992.61,4636709,,288992.61,0.0623270966541139,Apr 17
2017-05-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,313121.78,5023045,,313121.78,0.0623370445616155,May 17
2017-06-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,315716.44,5065033,,315716.44,0.062332553410807,Jun 17
2017-07-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,284497.33,5015019,,284497.33,0.0567290632398402,Jul 17
2017-08-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,936987.1,4932172,TRUE,279797.497297769,0.189974538600844,Aug 17
2017-09-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,1341518.19,4891309,TRUE,277479.377586599,0.274265680209531,Sep 17
2017-10-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,1365037.32,4970504,TRUE,281972.035749879,0.274627546824225,Oct 17
2017-11-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,510171.94,5012974,TRUE,284381.319065675,0.101770314388225,Nov 17
2017-12-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,513697.32,5019469,TRUE,284749.774331417,0.102340968735936,Dec 17
2018-01-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,505060.66,5014788,TRUE,284484.225586392,0.100714259506085,Jan 18
2018-02-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,363548.55,4506836,TRUE,255668.584455588,0.0806660260102653,Feb 18
2018-03-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,422334.56,4971016,TRUE,282001.081030257,0.0849594046770318,Mar 18
2018-04-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,469006.17,4787541,,271592.716152328,0.0979638962883033,Apr 18
2018-05-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,491630.32,5022221,,284905.892713453,0.097891016743389,May 18
2018-06-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,476397.98,4862673,,275854.884131663,0.0979703920045621,Jun 18
2018-07-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,395398.95,4951862,,280914.492552961,0.0798485398017958,Jul 18
2018-08-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,455819.34,4966749,,281759.018117413,0.0917741846829787,Aug 18
2018-09-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,426698.22,4645227,,263519.376246413,0.0918573451846379,Sep 18
2018-10-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,379046.57,4989223,,283033.947084665,0.0759730663472048,Oct 18
2018-11-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,324036.76,4830016,,274002.28311344,0.0670881338695358,Nov 18
2018-12-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,324814.68,4847717,,275006.444261848,0.067003639032559,Dec 18
2019-01-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,312439.2,4881145,,276902.78338783,0.0640094076287429,Jan 19
2019-02-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,279550.94,4360767,,247382.226917208,0.0641059107262553,Feb 19
2019-03-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,299378.71,4684551,,265750.189929257,0.0639076637227346,Mar 19
2019-04-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,285577.31,4560209,,258696.384747888,0.0626237328157547,Apr 19
2019-05-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,409910.07,4925745,TRUE,279432.899608327,0.083217882777123,May 19
2019-06-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,517988.72,4508924,TRUE,255787.034739633,0.114880783087051,Jun 19
2019-07-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,469167.76,4661906,TRUE,264465.56029219,0.100638614334995,Jul 19
2019-08-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,468366.55,4876856,TRUE,276659.472435594,0.0960386261148576,Aug 19
2019-09-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,397405.58,4519354,TRUE,256378.718869225,0.0879341560762888,Sep 19
2019-10-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,386020.56,4779941,,271161.575271705,0.0807584361396929,Oct 19
2019-11-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,367404.76,4555214,,258413.023077005,0.0806558725890814,Nov 19
2019-12-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,377985.07,4685983,,265831.425947816,0.0806629196051287,Dec 19
2020-01-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,566931.51,4654085,,264021.882288592,0.121813742121169,Jan 20
2020-02-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,522202.67,4282640,,242950.155393469,0.121934757532737,Feb 20
2020-03-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,654636.91,5367316,,304482.808792206,0.121967275636463,Mar 20
2020-04-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,817897.42,5101806,TRUE,289420.675211396,0.160315272670109,Apr 20
2020-05-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,578561.57,4694844,TRUE,266334.102177184,0.123233396040422,May 20
2020-06-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,508673.34,4705651,,266947.173163617,0.108098399137548,Jun 20
2020-07-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,542640.14,4899608,,277950.172082427,0.110751745853954,Jul 20
2020-08-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,487105.27,4404381,,249856.408281351,0.110595625128707,Aug 20
2020-09-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,527688.11,4770189,,270608.35344699,0.110622055017107,Sep 20
2020-10-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,572692.95,4831884,,274108.253003572,0.11852373732482,Oct 20
2020-11-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,550778.61,4647570,,263652.292441584,0.118508943383316,Nov 20
2020-12-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,593266.61,5007333,,284061.310419939,0.118479559877484,Dec 20
2021-01-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,598322.04,4671344,,265000.969191048,0.128083489462562,Jan 21
2021-02-01,Hydroxychloroquine 200mg tablets,Hydroxychloroquine,Tablet,557920.31,4354976,,247053.708911986,0.128110995330399,Feb 21
2014-01-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,490849.44,6596213,,490849.44,0.07441382502354,Jan 14
2014-02-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,448288.12,6024807,,448288.12,0.0744070507154835,Feb 14
2014-03-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,475681.43,6392329,,475681.43,0.0744144160915372,Mar 14
2014-04-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,459649.52,6410650,,459649.52,0.0717009226833472,Apr 14
2014-05-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,479502.73,6690229,,479502.73,0.0716720952302231,May 14
2014-06-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,457391.53,6381740,,457391.53,0.0716719154964007,Jun 14
2014-07-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,628918.09,6813620,,628918.09,0.09230307677857,Jul 14
2014-08-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,591516.84,6410145,,591516.84,0.0922782308356519,Aug 14
2014-09-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,606918.6,6574107,,606918.6,0.0923195500164509,Sep 14
2014-10-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,652903.32,6807209,,652903.32,0.0959135116903271,Oct 14
2014-11-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,594820.37,6207595,,594820.37,0.0958213881543496,Nov 14
2014-12-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,655308.02,6797174,,655308.02,0.0964088928722437,Dec 14
2015-01-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,588512.49,6589260,,588512.49,0.0893138971599239,Jan 15
2015-02-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,530354.39,5919064,,530354.39,0.0896010568562867,Feb 15
2015-03-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,587012.51,6542410,,587012.51,0.0897242010207248,Mar 15
2015-04-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,612613.22,6453056,,612613.22,0.0949338143044164,Apr 15
2015-05-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,599863.93,6328792,,599863.93,0.0947833219988901,May 15
2015-06-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,620632.99,6534442,,620632.99,0.0949787280995072,Jun 15
2015-07-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,661419.58,6809637,,661419.58,0.0971299321828755,Jul 15
2015-08-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,593705.3,6114906,,593705.3,0.0970914843171751,Aug 15
2015-09-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,633643.18,6524221,,633643.18,0.0971216609615156,Sep 15
2015-10-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,662588.64,6629842,,662588.64,0.0999403364363736,Oct 15
2015-11-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,626882.5,6269595,,626882.5,0.0999877185049433,Nov 15
2015-12-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,703749.65,7047876,,703749.65,0.0998527286802435,Dec 15
2016-01-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,554587.56,6193431,,554587.56,0.0895444802727277,Jan 16
2016-02-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,549699.56,6140416,,549699.56,0.0895215503314434,Feb 16
2016-03-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,580206.34,6477438,,580206.34,0.0895734301123376,Mar 16
2016-04-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,535739.82,6601948,,535739.82,0.081148748823832,Apr 16
2016-05-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,514438.85,6341560,,514438.85,0.0811218138754502,May 16
2016-06-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,492701.06,6452905,,492701.06,0.0763533726282969,Jun 16
2016-07-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,575224.67,6482256,,575224.67,0.0887383451070121,Jul 16
2016-08-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,575371.24,6476821,,575371.24,0.0888354394848954,Aug 16
2016-09-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,581117.68,6545325,,581117.68,0.0887836249536883,Sep 16
2016-10-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,558520.77,6298817,,558520.77,0.0886707408708651,Oct 16
2016-11-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,575673.92,6494947,,575673.92,0.0886341212638071,Nov 16
2016-12-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,598860.7,6756758,,598860.7,0.0886313672918284,Dec 16
2017-01-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,550649.39,6177778,,550649.39,0.0891338908584931,Jan 17
2017-02-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,518332.11,5819953,,518332.11,0.0890612192229044,Feb 17
2017-03-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,597693.43,6713734,,597693.43,0.0890254856686309,Mar 17
2017-04-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,451415.68,5988668,,451415.68,0.0753783111703638,Apr 17
2017-05-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,485069.53,6437136,,485069.53,0.0753548674441553,May 17
2017-06-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,487300.93,6466421,,487300.93,0.0753586767703495,Jun 17
2017-07-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,473499.28,6283646,,473499.28,0.0753542258745957,Jul 17
2017-08-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,479262.17,6359695,,479262.17,0.0753593010356629,Aug 17
2017-09-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,467338.18,6201308,,467338.18,0.075361227018558,Sep 17
2017-10-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,473462.79,6287475,,473462.79,0.0753025324156359,Oct 17
2017-11-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,475063.72,6311212,,475063.72,0.0752729776784554,Nov 17
2017-12-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,478044.7,6352398,,478044.7,0.0752542110868998,Dec 17
2018-01-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,471732.59,6268738,,471732.59,0.0752516040708672,Jan 18
2018-02-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,426800.76,5659881,,426800.76,0.075408080134547,Feb 18
2018-03-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,468017.87,6219083,,468017.87,0.0752551252330931,Mar 18
2018-04-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,455112.85,6047946,,455112.85,0.0752508124245818,Apr 18
2018-05-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,469480.8,6239358,,469480.8,0.0752450492502594,May 18
2018-06-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,461308.56,6130436,,461308.56,0.0752488990995094,Jun 18
2018-07-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,462221.8,6143022,,462221.8,0.0752433899797201,Jul 18
2018-08-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,472107.45,6274031,,472107.45,0.0752478669614479,Aug 18
2018-09-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,440401.59,5853419,,440401.59,0.0752383504409987,Sep 18
2018-10-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,473556.6,6293794,,473556.6,0.0752418334632497,Oct 18
2018-11-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,458126.38,6088936,,458126.38,0.0752391517992635,Nov 18
2018-12-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,462622.49,6148155,,462622.49,0.0752457428285396,Dec 18
2019-01-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,462034.29,6140402,,462034.29,0.0752449579034076,Jan 19
2019-02-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,416954.11,5541218,,416954.11,0.0752459314901525,Feb 19
2019-03-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,448780.76,5964623,,448780.76,0.0752404234098283,Mar 19
2019-04-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,440633.49,5856231,,440633.49,0.0752418219158363,Apr 19
2019-05-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,464701.25,6173782,,464701.25,0.0752701099585311,May 19
2019-06-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,432737.01,5748676,,432737.01,0.0752759435389992,Jun 19
2019-07-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,445150.23,5915294,,445150.23,0.0752541175468202,Jul 19
2019-08-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,470980.36,6258450,,470980.36,0.0752551126876463,Aug 19
2019-09-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,436553.94,5800258,,436553.94,0.0752645727138345,Sep 19
2019-10-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,460046.48,6113990,,460046.48,0.0752448859092017,Oct 19
2019-11-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,437712.85,5817690,,437712.85,0.0752382560775841,Nov 19
2019-12-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,437623.44,5815848,,437623.44,0.075246712087386,Dec 19
2020-01-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,469173.03,6189476,,469173.03,0.0758017366898264,Jan 20
2020-02-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,413417.93,5453065,,413417.93,0.0758138643130056,Feb 20
2020-03-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,491182.85,6478056,,491182.85,0.0758225693016547,Mar 20
2020-04-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,434656.01,5962971,,434656.01,0.0728925245485849,Apr 20
2020-05-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,416557.74,5716024,,416557.74,0.0728754357924319,May 20
2020-06-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,456058.87,5836020,,456058.87,0.0781455289735128,Jun 20
2020-07-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,539784.16,6116111,,539784.16,0.0882561091517142,Jul 20
2020-08-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,484893.02,5486384,,484893.02,0.0883811669033739,Aug 20
2020-09-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,523521.08,5926197,,523521.08,0.0883401412406641,Sep 20
2020-10-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,501737.97,5567175,TRUE,491805.025811494,0.0901243395438441,Oct 20
2020-11-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,564800.47,5609031,TRUE,495502.590763264,0.100694838377609,Nov 20
2020-12-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,635668.57,6344564,TRUE,560479.679870433,0.100191056469759,Dec 20
2021-01-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,600352.36,5968259,TRUE,527236.843020865,0.100590869129507,Jan 21
2021-02-01,Sulfasalazine 500mg gastro-resistant tablets,Sulfasalazine,Gastro-resistant tablet,514957.81,5141380,TRUE,454190.235371926,0.100159453298531,Feb 21
2014-01-01,Allopurinol 100mg tablets,Allopurinol,Tablet,333728.41,9617527,,333728.41,0.0347000231972315,Jan 14
2014-02-01,Allopurinol 100mg tablets,Allopurinol,Tablet,301072.4,8676717,,301072.4,0.034698884382192,Feb 14
2014-03-01,Allopurinol 100mg tablets,Allopurinol,Tablet,326984.18,9424184,,326984.18,0.0346962856412821,Mar 14
2014-04-01,Allopurinol 100mg tablets,Allopurinol,Tablet,329685.66,9500668,,329685.66,0.0347013136339466,Apr 14
2014-05-01,Allopurinol 100mg tablets,Allopurinol,Tablet,346494.35,9987298,,346494.35,0.0346935026871132,May 14
2014-06-01,Allopurinol 100mg tablets,Allopurinol,Tablet,327871.77,9444989,,327871.77,0.0347138329118223,Jun 14
2014-07-01,Allopurinol 100mg tablets,Allopurinol,Tablet,320099.05,9111221,,320099.05,0.0351323988299702,Jul 14
2014-08-01,Allopurinol 100mg tablets,Allopurinol,Tablet,362171.84,10319966,,362171.84,0.0350942861633459,Aug 14
